date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:55:50	3250/3250	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:37%20GMT	https://htmldemo.net/safzon/assets/images/icon/c-03.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/icon/c-03.png	(from https://htmldemo.net/safzon/index.html)
09:55:50	13742/13742	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:38%20GMT	https://htmldemo.net/safzon/assets/images/testimoniail/01.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/testimoniail/01.png	(from https://htmldemo.net/safzon/index.html)
09:55:51	13171/13171	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:38%20GMT	https://htmldemo.net/safzon/assets/images/testimoniail/02.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/testimoniail/02.png	(from https://htmldemo.net/safzon/index.html)
09:55:51	29490/29490	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:39%20GMT	https://htmldemo.net/safzon/assets/images/blog/thum-01.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/thum-01.jpg	(from https://htmldemo.net/safzon/index.html)
09:55:52	26620/26620	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:39%20GMT	https://htmldemo.net/safzon/assets/images/blog/thum-02.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/thum-02.jpg	(from https://htmldemo.net/safzon/index.html)
09:55:53	34003/34003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:40%20GMT	https://htmldemo.net/safzon/assets/images/blog/thum-03.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/thum-03.jpg	(from https://htmldemo.net/safzon/index.html)
09:55:53	27258/27258	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:41%20GMT	https://htmldemo.net/safzon/assets/images/blog/thum-05.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/thum-05.jpg	(from https://htmldemo.net/safzon/index.html)
09:55:54	102236/102236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:41%20GMT	https://htmldemo.net/safzon/assets/images/bg/counter-bg.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/bg/counter-bg.jpg	(from https://htmldemo.net/safzon/about.html)
09:55:55	1486/1486	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:42%20GMT	https://htmldemo.net/safzon/assets/images/icon/fun-01.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/icon/fun-01.png	(from https://htmldemo.net/safzon/about.html)
09:55:55	1494/1494	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:43%20GMT	https://htmldemo.net/safzon/assets/images/icon/fun-02.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/icon/fun-02.png	(from https://htmldemo.net/safzon/about.html)
09:55:56	1316/1316	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:43%20GMT	https://htmldemo.net/safzon/assets/images/icon/fun-03.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/icon/fun-03.png	(from https://htmldemo.net/safzon/about.html)
09:55:56	1415/1415	---MC-	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202024%2002:55:44%20GMT	https://htmldemo.net/safzon/assets/images/icon/fun-04.png	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/icon/fun-04.png	(from https://htmldemo.net/safzon/about.html)
09:55:57	19970/19970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:44%20GMT	https://htmldemo.net/safzon/assets/images/serviece/service-04.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/serviece/service-04.jpg	(from https://htmldemo.net/safzon/service.html)
09:55:57	21899/21899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:45%20GMT	https://htmldemo.net/safzon/assets/images/serviece/service-05.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/serviece/service-05.jpg	(from https://htmldemo.net/safzon/service.html)
09:55:58	25764/25764	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:45%20GMT	https://htmldemo.net/safzon/assets/images/serviece/service-06.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/serviece/service-06.jpg	(from https://htmldemo.net/safzon/service.html)
09:55:59	60190/60190	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:46%20GMT	https://htmldemo.net/safzon/assets/images/serviece/service-details01.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/serviece/service-details01.jpg	(from https://htmldemo.net/safzon/service-details.html)
09:56:00	19924/19924	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:47%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-01.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-01.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:00	19296/19296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:48%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-02.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-02.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:01	20175/20175	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:49%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-03.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-03.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:01	19970/19970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:49%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-04.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-04.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:03	26324/26324	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:50%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-05.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-05.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:04	22769/22769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:51%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-06.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-06.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:04	30270/30270	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:52%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-07.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-07.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:05	14748/14748	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:52%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-08.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-08.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:05	16153/16153	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:53%20GMT	https://htmldemo.net/safzon/assets/images/gallery/gallery-09.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/gallery/gallery-09.jpg	(from https://htmldemo.net/safzon/gallery.html)
09:56:06	37105/37105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:53%20GMT	https://htmldemo.net/safzon/assets/images/blog/thum-04.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/thum-04.jpg	(from https://htmldemo.net/safzon/blog.html)
09:56:06	24635/24635	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:54%20GMT	https://htmldemo.net/safzon/assets/images/blog/thum-06.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/thum-06.jpg	(from https://htmldemo.net/safzon/blog.html)
09:56:07	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2014%20Mar%202024%2002:55:55%20GMT	https://htmldemo.net/safzon/product-details.html	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/product-details.html	(from https://htmldemo.net/safzon/blog-details.html)
09:56:07	357/357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:55%20GMT	https://htmldemo.net/safzon/assets/images/blog/blog-side-01.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/blog-side-01.jpg	(from https://htmldemo.net/safzon/blog-details.html)
09:56:08	54119/54119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:55%20GMT	https://htmldemo.net/safzon/assets/images/blog/blog-details.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/blog/blog-details.jpg	(from https://htmldemo.net/safzon/blog-details.html)
09:56:08	2348/2348	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:56%20GMT	https://htmldemo.net/safzon/assets/images/review/comment-1.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/review/comment-1.jpg	(from https://htmldemo.net/safzon/blog-details.html)
09:56:09	2498/2498	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Mar%202024%2002:55:56%20GMT	https://htmldemo.net/safzon/assets/images/review/comment-2.jpg	D:/FrontendAdmin/Frontend%202/htmldemo.net/safzon/assets/images/review/comment-2.jpg	(from https://htmldemo.net/safzon/blog-details.html)
